date,jobcountry,indeed_job_postings_index,variable,display_name
2020-05-17,US,64.37,total postings,Mechanical Engineering
2020-05-17,US,51.49,new postings,Mechanical Engineering
2020-05-18,US,51.72,new postings,Mechanical Engineering
2020-05-18,US,64.2,total postings,Mechanical Engineering
2020-05-19,US,52.24,new postings,Mechanical Engineering
2020-05-19,US,64.08,total postings,Mechanical Engineering
2020-05-20,US,52.4,new postings,Mechanical Engineering
2020-05-20,US,64.44,total postings,Mechanical Engineering
2020-05-21,US,64.87,total postings,Mechanical Engineering
2020-05-21,US,52.16,new postings,Mechanical Engineering
2020-05-22,US,52.62,new postings,Mechanical Engineering
2020-05-22,US,65.09,total postings,Mechanical Engineering
2020-05-23,US,65.31,total postings,Mechanical Engineering
2020-05-23,US,53.26,new postings,Mechanical Engineering
2020-05-24,US,53.31,new postings,Mechanical Engineering
2020-05-24,US,65.39,total postings,Mechanical Engineering
2020-05-25,US,53.15,new postings,Mechanical Engineering
2020-05-25,US,65.4,total postings,Mechanical Engineering
2020-05-26,US,51.9,new postings,Mechanical Engineering
2020-05-26,US,65.43,total postings,Mechanical Engineering
2020-05-27,US,50.47,new postings,Mechanical Engineering
2020-05-27,US,65.2,total postings,Mechanical Engineering
2020-05-28,US,49.55,new postings,Mechanical Engineering
2020-05-28,US,64.88,total postings,Mechanical Engineering
2020-05-29,US,49.21,new postings,Mechanical Engineering
2020-05-29,US,64.74,total postings,Mechanical Engineering
2020-05-30,US,49.57,new postings,Mechanical Engineering
2020-05-30,US,65.06,total postings,Mechanical Engineering
2020-05-31,US,52.42,new postings,Mechanical Engineering
2020-05-31,US,65.29,total postings,Mechanical Engineering
2020-06-01,US,55.48,new postings,Mechanical Engineering
2020-06-01,US,65.53,total postings,Mechanical Engineering
2020-06-02,US,65.78,total postings,Mechanical Engineering
2020-06-02,US,60.96,new postings,Mechanical Engineering
2020-06-03,US,67.16,new postings,Mechanical Engineering
2020-06-03,US,66.23,total postings,Mechanical Engineering
2020-06-04,US,71.62,new postings,Mechanical Engineering
2020-06-04,US,66.48,total postings,Mechanical Engineering
2020-06-05,US,66.67,total postings,Mechanical Engineering
2020-06-05,US,74.15,new postings,Mechanical Engineering
2020-06-06,US,74.18,new postings,Mechanical Engineering
