date,jobcountry,indeed_job_postings_index,variable,display_name
2020-08-03,US,90.87,new postings,Logistic Support
2020-08-03,US,70.09,total postings,Logistic Support
2020-08-04,US,70.58,total postings,Logistic Support
2020-08-04,US,90.28,new postings,Logistic Support
2020-08-05,US,71.03,total postings,Logistic Support
2020-08-05,US,90.08,new postings,Logistic Support
2020-08-06,US,89.7,new postings,Logistic Support
2020-08-06,US,71.56,total postings,Logistic Support
2020-08-07,US,90.01,new postings,Logistic Support
2020-08-07,US,72.16,total postings,Logistic Support
2020-08-08,US,87.69,new postings,Logistic Support
2020-08-08,US,72.51,total postings,Logistic Support
2020-08-09,US,72.89,total postings,Logistic Support
2020-08-09,US,87.73,new postings,Logistic Support
2020-08-10,US,73.33,total postings,Logistic Support
2020-08-10,US,88.78,new postings,Logistic Support
2020-08-11,US,73.74,total postings,Logistic Support
2020-08-11,US,90.21,new postings,Logistic Support
2020-08-12,US,90.91,new postings,Logistic Support
2020-08-12,US,74.04,total postings,Logistic Support
2020-08-13,US,91.69,new postings,Logistic Support
2020-08-13,US,74.23,total postings,Logistic Support
2020-08-14,US,92.51,new postings,Logistic Support
2020-08-14,US,74.24,total postings,Logistic Support
2020-08-15,US,94.63,new postings,Logistic Support
2020-08-15,US,73.67,total postings,Logistic Support
2020-08-16,US,95.56,new postings,Logistic Support
2020-08-16,US,73.43,total postings,Logistic Support
2020-08-17,US,73.19,total postings,Logistic Support
2020-08-17,US,95.3,new postings,Logistic Support
2020-08-18,US,72.86,total postings,Logistic Support
2020-08-18,US,94.59,new postings,Logistic Support
2020-08-19,US,94.9,new postings,Logistic Support
2020-08-19,US,72.85,total postings,Logistic Support
2020-08-20,US,95.64,new postings,Logistic Support
2020-08-20,US,72.99,total postings,Logistic Support
2020-08-21,US,95.81,new postings,Logistic Support
2020-08-21,US,73.15,total postings,Logistic Support
2020-08-22,US,73.87,total postings,Logistic Support
2020-08-22,US,95.95,new postings,Logistic Support
2020-08-23,US,74.36,total postings,Logistic Support
2020-08-23,US,96.08,new postings,Logistic Support
2020-08-24,US,96.66,new postings,Logistic Support
2020-08-24,US,74.83,total postings,Logistic Support
2020-08-25,US,96.8,new postings,Logistic Support
2020-08-25,US,75.36,total postings,Logistic Support
2020-08-26,US,96.46,new postings,Logistic Support
2020-08-26,US,75.74,total postings,Logistic Support
2020-08-27,US,95.94,new postings,Logistic Support
2020-08-27,US,76.03,total postings,Logistic Support
2020-08-28,US,76.53,total postings,Logistic Support
2020-08-28,US,95.77,new postings,Logistic Support
2020-08-29,US,95.78,new postings,Logistic Support
2020-08-29,US,76.77,total postings,Logistic Support
2020-08-30,US,76.92,total postings,Logistic Support
2020-08-30,US,95.11,new postings,Logistic Support
